id,corruption,position,orig_token,alt_token,question_out,prefix,suffix,answer,avg_logprob,delta_from_clean,prompt_avg_nll_increase,generated_answer
19,lm_single,1,F,The,Theleur attended the school called ______,Theleur attended the school called ,,Beauxbatons,-2.2264885902404785,-1.1586475372314453,0.48668861389160156,"The Ladies’ College, which was founded by her mother"
19,lm_single,2,leur,amous,Famous attended the school called ______,Famous attended the school called ,,Beauxbatons,-1.3874390125274658,-0.3195979595184326,-0.47643470764160156,“St
19,lm_single,3, attended, De,Fleur De the school called ______,Fleur De the school called ,,Beauxbatons,-1.3361027240753174,-0.2682616710662842,0.5454225540161133,"911 after the incident, but the school did not report the"
19,lm_single,2,leur,lood,Flood attended the school called ______,Flood attended the school called ,,Beauxbatons,-1.3275225162506104,-0.25968146324157715,-0.1672687530517578,St
19,lm_single,3, attended, de,Fleur de the school called ______,Fleur de the school called ,,Beauxbatons,-1.2196948528289795,-0.1518537998199463,-0.1457819938659668,"911
Fleur de the school called 911
F"
20,none,,,,The best wizard ______ maker was Ollivander.,The best wizard , maker was Ollivander.,wand,-5.993985176086426,0.0,0.0,"101 pet names
The best wizard 101 pet names"
20,lm_single,3, wizard, way,The best way ______ maker was Ollivander.,The best way , maker was Ollivander.,wand,-8.362180709838867,-2.3681955337524414,0.3043074607849121,2 get a girl 2 like u is 2 b
20,lm_single,3, wizard, of,The best of ______ maker was Ollivander.,The best of , maker was Ollivander.,wand,-7.532445907592773,-1.5384607315063477,0.05826234817504883,2018
20,lm_single,2, best, first,The first wizard ______ maker was Ollivander.,The first wizard , maker was Ollivander.,wand,-7.112710475921631,-1.118725299835205,-0.07056093215942383,101 game was released in 2008 and since then it
20,lm_single,5, maker,_,The best wizard _______ was Ollivander.,The best wizard , was Ollivander.,wand,-6.31583309173584,-0.32184791564941406,-1.1555309295654297,"101 pet names
The best wizard 101 pet names"
20,lm_single,5, maker,__,The best wizard ________ was Ollivander.,The best wizard , was Ollivander.,wand,-6.31583309173584,-0.32184791564941406,-1.1669459342956543,"101 pet names
The best wizard 101 pet names"
21,none,,,,The Death Eater's name pictured on the Ministry poster was ______.,The Death Eater's name pictured on the Ministry poster was ,.,Bellatrix Lestrange,-0.4014598846435547,0.0,0.0,
21,lm_single,12, was, in,The Death Eater's name pictured on the Ministry poster in ______.,The Death Eater's name pictured on the Ministry poster in ,.,Bellatrix Lestrange,-1.3722040176391601,-0.9707441329956055,0.20072555541992188,1998 was
21,lm_single,6, name, Book,The Death Eater's Book pictured on the Ministry poster was ______.,The Death Eater's Book pictured on the Ministry poster was ,.,Bellatrix Lestrange,-1.0360660552978516,-0.6346061706542969,0.740541934967041,1/2 of the book that was in the Chamber of
21,lm_single,6, name, Army,The Death Eater's Army pictured on the Ministry poster was ______.,The Death Eater's Army pictured on the Ministry poster was ,.,Bellatrix Lestrange,-0.8798168182373047,-0.47835693359375003,0.6233105659484863,100% made up of Death Eaters
21,lm_single,1,The,#,# Death Eater's name pictured on the Ministry poster was ______.,# Death Eater's name pictured on the Ministry poster was ,.,Bellatrix Lestrange,-0.743908166885376,-0.3424482822418213,0.6082730293273926,"1st name only

I was reading the Harry Potter books"
21,lm_single,1,The,Question,Question Death Eater's name pictured on the Ministry poster was ______.,Question Death Eater's name pictured on the Ministry poster was ,.,Bellatrix Lestrange,-0.5311907291412353,-0.12973084449768063,0.1773538589477539,1
21,none,,,,"Incorrectly spelled on the amulet poster was the word 'Dement on', referring to ______.","Incorrectly spelled on the amulet poster was the word 'Dement on', referring to ",.,Dementors,-0.4277246395746867,0.0,0.0,1st year student Dementor
21,lm_single,7,ulet,iga,"Incorrectly spelled on the amiga poster was the word 'Dement on', referring to ______.","Incorrectly spelled on the amiga poster was the word 'Dement on', referring to ",.,Dementors,-1.996664047241211,-1.5689394076665242,0.16854047775268555,2nd place winner Demented Minds
21,lm_single,6, am, label,"Incorrectly spelled on the labelulet poster was the word 'Dement on', referring to ______.","Incorrectly spelled on the labelulet poster was the word 'Dement on', referring to ",.,Dementors,-1.6252352396647136,-1.1975106000900269,0.57757568359375,1960s pop star Jimmy Demetris
21,lm_single,8, poster,:,"Incorrectly spelled on the amulet: was the word 'Dement on', referring to ______.","Incorrectly spelled on the amulet: was the word 'Dement on', referring to ",.,Dementors,-1.1693716049194336,-0.7416469653447468,-0.0007152557373046875,"4 Dementors, or 'Dementors', referring"
21,lm_single,6, am, map,"Incorrectly spelled on the mapulet poster was the word 'Dement on', referring to ______.","Incorrectly spelled on the mapulet poster was the word 'Dement on', referring to ",.,Dementors,-1.1298632621765137,-0.7021386226018269,0.4832310676574707,2nd Lt
21,lm_single,3, spelled, installed,"Incorrectly installed on the amulet poster was the word 'Dement on', referring to ______.","Incorrectly installed on the amulet poster was the word 'Dement on', referring to ",.,Dementors,-0.8662999471028646,-0.4385753075281779,0.7384195327758789,2016 presidential candidate Donald Trump
21,lm_single,10, the,:,"Incorrectly spelled on the amulet poster was: word 'Dement on', referring to ______.","Incorrectly spelled on the amulet poster was: word 'Dement on', referring to ",.,Dementors,-0.7155061562856039,-0.2877815167109172,0.7336058616638184,1st Lord Dementor
21,lm_single,9, was,",","Incorrectly spelled on the amulet poster, the word 'Dement on', referring to ______.","Incorrectly spelled on the amulet poster, the word 'Dement on', referring to ",.,Dementors,-0.7001175880432129,-0.2723929484685262,0.08124303817749023,"12 Grimmauld Place, is actually spelled 'Dement"
21,lm_single,9, was, as,"Incorrectly spelled on the amulet poster as the word 'Dement on', referring to ______.","Incorrectly spelled on the amulet poster as the word 'Dement on', referring to ",.,Dementors,-0.6261129776636759,-0.1983883380889892,0.3085627555847168,1st year student Dementor
21,lm_single,3, spelled, formatted,"Incorrectly formatted on the amulet poster was the word 'Dement on', referring to ______.","Incorrectly formatted on the amulet poster was the word 'Dement on', referring to ",.,Dementors,-0.5805818239847819,-0.15285718441009516,0.5659580230712891,1st year student Dementor
21,lm_single,5, the, some,"Incorrectly spelled on some amulet poster was the word 'Dement on', referring to ______.","Incorrectly spelled on some amulet poster was the word 'Dement on', referring to ",.,Dementors,-0.5758146444956461,-0.14809000492095942,0.5627212524414062,1st year students at Hogwarts School of Witchcraft and Wizard
21,lm_single,1,Incorrect,A,"Aly spelled on the amulet poster was the word 'Dement on', referring to ______.","Aly spelled on the amulet poster was the word 'Dement on', referring to ",.,Dementors,-0.5729697148005167,-0.14524507522583002,0.7000255584716797,1/2 of the word 'Dementor'
21,lm_single,4, on, or,"Incorrectly spelled or the amulet poster was the word 'Dement on', referring to ______.","Incorrectly spelled or the amulet poster was the word 'Dement on', referring to ",.,Dementors,-0.5358085234959921,-0.10808388392130536,0.7542719841003418,1/2 of the Dementors
21,lm_single,1,Incorrect,Question,"Questionly spelled on the amulet poster was the word 'Dement on', referring to ______.","Questionly spelled on the amulet poster was the word 'Dement on', referring to ",.,Dementors,-0.5186847845713297,-0.09096014499664301,0.5999250411987305,1 of the 4 houses of Hogwarts
21,none,,,,Mr. Weasley cautioned against arresting the amulet seller while they were in ______.,Mr. Weasley cautioned against arresting the amulet seller while they were in ,.,Diagon Alley,-0.39326270421346027,0.0,0.0,"12 Grimmauld Place, as it would draw attention to"
21,lm_single,3, We, B,Mr. Basley cautioned against arresting the amulet seller while they were in ______.,Mr. Basley cautioned against arresting the amulet seller while they were in ,.,Diagon Alley,-2.8341458638509116,-2.440883159637451,0.5073413848876953,the process of investigating the matter
21,lm_single,4,asley,ir,Mr. Weir cautioned against arresting the amulet seller while they were in ______.,Mr. Weir cautioned against arresting the amulet seller while they were in ,.,Diagon Alley,-1.934240182240804,-1.5409774780273438,0.14415407180786133,the middle of the investigation
21,lm_single,9, am, g,Mr. Weasley cautioned against arresting the gulet seller while they were in ______.,Mr. Weasley cautioned against arresting the gulet seller while they were in ,.,Diagon Alley,-1.9231645266215007,-1.5299018224080405,0.6779894828796387,the middle of the sea
21,lm_single,3, We, S,Mr. Sasley cautioned against arresting the amulet seller while they were in ______.,Mr. Sasley cautioned against arresting the amulet seller while they were in ,.,Diagon Alley,-1.922695795694987,-1.5294330914815268,0.6204042434692383,the process of investigating the matter
21,lm_single,4,asley,is,Mr. Weis cautioned against arresting the amulet seller while they were in ______.,Mr. Weis cautioned against arresting the amulet seller while they were in ,.,Diagon Alley,-1.2382715543111165,-0.8450088500976562,0.3162679672241211,the middle of the investigation
21,lm_single,5, cautioned,",","Mr. Weasley, against arresting the amulet seller while they were in ______.","Mr. Weasley, against arresting the amulet seller while they were in ",.,Diagon Alley,-0.83670441309611,-0.4434417088826497,0.259429931640625,"12 Grimmauld Place, was a good example of the"
21,lm_single,1,Mr,def,def. Weasley cautioned against arresting the amulet seller while they were in ______.,def. Weasley cautioned against arresting the amulet seller while they were in ,.,Diagon Alley,-0.5301318566004435,-0.13686915238698322,0.7391743659973145,"12 Grimmauld Place, as it would alert the Death"
21,lm_single,1,Mr,Question,Question. Weasley cautioned against arresting the amulet seller while they were in ______.,Question. Weasley cautioned against arresting the amulet seller while they were in ,.,Diagon Alley,-0.48130540053049725,-0.08804269631703698,0.7588253021240234,"12 Grimmauld Place, saying that it would be too"
21,lm_single,6, against, his,Mr. Weasley cautioned his arresting the amulet seller while they were in ______.,Mr. Weasley cautioned his arresting the amulet seller while they were in ,.,Diagon Alley,-0.47400979200998944,-0.08074708779652917,0.6340351104736328,12 Grimmauld Place
22,none,,,,The teenage Malfoy boy with white-blond hair in Madam Malkin's shop is ___.,The teenage Malfoy boy with white-blond hair in Madam Malkin's shop is ,.,Draco Malfoy,-0.5930085778236389,0.0,0.0,"15-year-old Draco Malfoy, son of Lucius Mal"
22,lm_single,5, boy, family,The teenage Malfoy family with white-blond hair in Madam Malkin's shop is ___.,The teenage Malfoy family with white-blond hair in Madam Malkin's shop is ,.,Draco Malfoy,-1.3574602603912354,-0.7644516825675964,0.6721735000610352,100% canon
22,lm_single,1,The,#,# teenage Malfoy boy with white-blond hair in Madam Malkin's shop is ___.,# teenage Malfoy boy with white-blond hair in Madam Malkin's shop is ,.,Draco Malfoy,-0.9912249445915222,-0.3982163667678833,0.7909083366394043,"12 years old
# teenage Malfoy boy with white-bl"
22,lm_single,11, in,",","The teenage Malfoy boy with white-blond hair, Madam Malkin's shop is ___.","The teenage Malfoy boy with white-blond hair, Madam Malkin's shop is ",.,Draco Malfoy,-0.8701709508895874,-0.2771623730659485,0.17206430435180664,1/2 a block from the Leaky Cauldron
